BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201609,19,1500,201609,19,1500,110504,660037,WISCONSIN,55,2016,September,Hail,C,25,DANE,MKX,19-SEP-16 15:00:00,CST-6,19-SEP-16 15:00:00,0,0,0,0,,0.00K,Public,1.00,,,,,,,,,,,1,S,MADISON MOREY ARPT,1,S,MADISON MOREY ARPT,43.1,-89.53,43.1,-89.53,A line of thunderstorms formed along a stalling cold front and moved across southern WI. A severe thunderstorm within the line produced widespread hail damage on the southwest side of Madison and in Middleton. Thousands of insurance claims are anticipated due to hail damage to vehicles and properties.,,CSV
201609,19,1425,201609,19,1425,110504,660036,WISCONSIN,55,2016,September,Hail,C,111,SAUK,MKX,19-SEP-16 14:25:00,CST-6,19-SEP-16 14:25:00,0,0,0,0,,,Public,1.00,,,,,,,,,,,1,NE,PLAIN,1,NE,PLAIN,43.29,-90.04,43.29,-90.04,A line of thunderstorms formed along a stalling cold front and moved across southern WI. A severe thunderstorm within the line produced widespread hail damage on the southwest side of Madison and in Middleton. Thousands of insurance claims are anticipated due to hail damage to vehicles and properties.,,CSV
201609,19,1505,201609,19,1505,110504,660038,WISCONSIN,55,2016,September,Hail,C,25,DANE,MKX,19-SEP-16 15:05:00,CST-6,19-SEP-16 15:05:00,0,0,0,0,,0.00K,Broadcast Media,1.75,,,,,,,,,,,4,NNE,VERONA ARPT,4,NNE,VERONA ARPT,43.03,-89.5,43.03,-89.5,A line of thunderstorms formed along a stalling cold front and moved across southern WI. A severe thunderstorm within the line produced widespread hail damage on the southwest side of Madison and in Middleton. Thousands of insurance claims are anticipated due to hail damage to vehicles and properties.,,CSV
201609,19,1505,201609,19,1505,110504,660039,WISCONSIN,55,2016,September,Hail,C,25,DANE,MKX,19-SEP-16 15:05:00,CST-6,19-SEP-16 15:05:00,0,0,0,0,,0.00K,COOP Observer,2.00,,,,,,,,,,,1,SW,MIDDLETON,1,SW,MIDDLETON,43.09,-89.52,43.09,-89.52,A line of thunderstorms formed along a stalling cold front and moved across southern WI. A severe thunderstorm within the line produced widespread hail damage on the southwest side of Madison and in Middleton. Thousands of insurance claims are anticipated due to hail damage to vehicles and properties.,"Hail ranged from 1.5 to 2 inches in diameter. Hail damage to car, roof of home, siding, and window screens. Hail damage to trees and plants. Power outage around 1 hour.",CSV
201609,23,100,201609,26,100,110572,660260,WISCONSIN,55,2016,September,Flood,C,111,SAUK,MKX,23-SEP-16 01:00:00,CST-6,26-SEP-16 01:00:00,0,0,0,0,5.00K,0.00K,Local Official,,,Heavy Rain,,,,,,,,,1,WNW,REEDSBURG,1,S,REEDSBURG,43.5337,-90.025,43.5193,-90.0029,Repeated rounds of strong thunderstorms with heavy rainfall produced several inches of rain in the Baraboo River Basin and surrounding areas on September 21-22. Moderate flooding occurred along the Baraboo River from La Valle to Reedsburg to Rock Springs. A State of Emergency was declared for Sauk County on September 22nd.,"The Baraboo River peaked around 16.9 feet the early morning of September 24th in Reedsburg. Floodwaters affected West Second Street, Granite Ave., South Webb Ave.  Water touched the lowest part of the concrete deck of the Webb Avenue bridge. Water is close to the overhead doors at the Public Works Building. Floodwaters are 3 to 3.5 feet deep in the Public Works Yard. South Park next to the Wastewater Plant is underwater.  Floodwaters are into the swimming pool control room in Webb Park.  Floodwaters are into Webb Park and Smith Conservancy. There was water is many basements on the west side of Reedsburg.",CSV
201609,23,1400,201609,24,1400,110572,661255,WISCONSIN,55,2016,September,Flood,C,21,COLUMBIA,MKX,23-SEP-16 14:00:00,CST-6,24-SEP-16 14:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,,,,,,3,NNW,LEWISTON,2,NNW,LEWISTON,43.6145,-89.6605,43.6147,-89.6424,Repeated rounds of strong thunderstorms with heavy rainfall produced several inches of rain in the Baraboo River Basin and surrounding areas on September 21-22. Moderate flooding occurred along the Baraboo River from La Valle to Reedsburg to Rock Springs. A State of Emergency was declared for Sauk County on September 22nd.,Highway 127 closed in both directions due to water over the roadway.,CSV
201609,24,1400,201609,25,1400,110572,661258,WISCONSIN,55,2016,September,Flood,C,77,MARQUETTE,MKX,24-SEP-16 14:00:00,CST-6,25-SEP-16 14:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,,,,,,0,WNW,BRIGGSVILLE,0,NW,BRIGGSVILLE,43.6527,-89.5864,43.6532,-89.5863,Repeated rounds of strong thunderstorms with heavy rainfall produced several inches of rain in the Baraboo River Basin and surrounding areas on September 21-22. Moderate flooding occurred along the Baraboo River from La Valle to Reedsburg to Rock Springs. A State of Emergency was declared for Sauk County on September 22nd.,Highway 23 closed near Briggsville due to high water from the flooding of Neenah Creek.,CSV
201609,6,1530,201609,6,1530,108367,660142,WISCONSIN,55,2016,September,Thunderstorm Wind,C,71,MANITOWOC,GRB,06-SEP-16 15:30:00,CST-6,06-SEP-16 15:30:00,0,0,0,0,0.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,1,NE,REEDSVILLE,1,NE,REEDSVILLE,44.16,-87.96,44.16,-87.96,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Thunderstorm winds downed several trees in Reedsville.,CSV
201609,6,1559,201609,6,1559,108367,660143,WISCONSIN,55,2016,September,Thunderstorm Wind,C,71,MANITOWOC,GRB,06-SEP-16 15:59:00,CST-6,06-SEP-16 15:59:00,0,0,0,0,0.00K,0.00K,Law Enforcement,70.00,EG,,,,,,,,,,2,SE,(MTW)MANITOWOC ARPT,2,SE,(MTW)MANITOWOC ARPT,44.1027,-87.6592,44.1027,-87.6592,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Thunderstorm winds downed numerous trees on the north side of Manitowoc.,CSV
201609,6,1655,201609,6,1655,108367,660144,WISCONSIN,55,2016,September,Thunderstorm Wind,C,137,WAUSHARA,GRB,06-SEP-16 16:55:00,CST-6,06-SEP-16 16:55:00,0,0,0,0,0.00K,0.00K,Public,52.00,EG,,,,,,,,,,1,W,COLOMA,1,W,COLOMA,44.03,-89.53,44.03,-89.53,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Thunderstorm winds downed two trees and some large branches near Coloma.,CSV
201609,6,1600,201609,6,1600,108367,660145,WISCONSIN,55,2016,September,Hail,C,71,MANITOWOC,GRB,06-SEP-16 16:00:00,CST-6,06-SEP-16 16:00:00,0,0,0,0,0.00K,0.00K,Public,0.88,,,,,,,,,,,1,NE,MANITOWOC,1,NE,MANITOWOC,44.09,-87.66,44.09,-87.66,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Nickel size hail fell in Manitowoc as thunderstorms moved through the area.,CSV
201609,6,1456,201609,6,1456,108367,660140,WISCONSIN,55,2016,September,Thunderstorm Wind,C,87,OUTAGAMIE,GRB,06-SEP-16 14:56:00,CST-6,06-SEP-16 14:56:00,0,0,0,0,10.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,1,S,APPLECREEK,1,S,APPLECREEK,44.3202,-88.3325,44.3202,-88.3325,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Thunderstorm winds downed an old barn and a 12-inch diameter tree just north of Kaukauna. Vehicles being stored inside the barn were damaged when it fell.,CSV
201609,21,130,201609,21,130,110527,660114,WISCONSIN,55,2016,September,Thunderstorm Wind,C,97,PORTAGE,GRB,21-SEP-16 01:30:00,CST-6,21-SEP-16 01:30:00,0,0,0,0,0.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,1,SE,PARK RIDGE,1,SE,PARK RIDGE,44.51,-89.56,44.51,-89.56,A thunderstorm complex moved across southern Wisconsin overnight. Storms on the north end of the complex produced isolated wind damage in Stevens Point.,Thunderstorm winds downed three trees and power lines in Stevens Point.,CSV
201609,21,1930,201609,21,2151,110642,660644,WISCONSIN,55,2016,September,Flash Flood,C,141,WOOD,GRB,21-SEP-16 19:30:00,CST-6,21-SEP-16 21:51:00,0,0,0,0,64.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,5,WNW,BAKERVILLE,2,W,BLENKER,44.6668,-90.3164,44.6165,-89.9619,"Thunderstorms brought multiple rounds of moderate to heavy rainfall to central Wisconsin on September 21st. The heaviest rain caused flash flooding in Wood County during the evening hours, closing and damaging roads and bridges.  The runoff later caused flooding on the Yellow River at Babcock (Wood Co.), and Pittsville (Wood Co.). Much of Waushara County experienced areal flooding that lasted into the 22nd, and Bird Creek overflowed its banks near Wautoma (Waushara Co.).||Isolated high wind gusts downed power lines in Boulder Junction (Vilas Co.), as an area of weakening showers and thunderstorms departed.","Runoff from heavy rainfall caused flooded roads, and caused damage to roads and bridges, especially across the western part of the county.",CSV
201605,31,1440,201605,31,1440,104786,627503,WISCONSIN,55,2016,May,Hail,C,17,CHIPPEWA,MPX,31-MAY-16 14:40:00,CST-6,31-MAY-16 14:40:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1,NW,ALBERTVILLE,1,NW,ALBERTVILLE,44.96,-91.61,44.96,-91.61,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.",,CSV
201609,6,1700,201609,6,1700,108367,660146,WISCONSIN,55,2016,September,Hail,C,87,OUTAGAMIE,GRB,06-SEP-16 17:00:00,CST-6,06-SEP-16 17:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,1.00,,,,,,,,,,,1,S,DALE,1,S,DALE,44.26,-88.68,44.26,-88.68,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Quarter size hail fell near Dale as thunderstorms moved across southwest Outagamie County.,CSV
201609,6,1458,201609,6,1458,108367,660147,WISCONSIN,55,2016,September,Thunderstorm Wind,C,87,OUTAGAMIE,GRB,06-SEP-16 14:58:00,CST-6,06-SEP-16 14:58:00,0,0,0,0,0.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,1,N,LITTLE CHUTE,1,N,LITTLE CHUTE,44.289,-88.2676,44.289,-88.2676,"Thunderstorms moved into unstable air across central and east central Wisconsin during the afternoon hours. The storms intensified near outflow boundaries from earlier storms and produced wind damage, heavy rainfall and large hail.||The storms downed numerous trees, knocked down street lights near Little Chute (Outagamie Co.), pushed a large shed from its foundation north of Hortonville (Outagamie Co.), and caused a barn to collapse near Kaukauna (Outagamie Co.). Quarter size hail fell near Dale (Outagamie Co.), and nickel size hail fell in Manitowoc (Manitowoc Co.).  Whitelaw (Manitowoc Co.) received almost an inch (0.90) of rain in just 15 minutes.",Thunderstorm winds snapped tree limbs near the intersection of Tobacnoir Street and Lincoln Avenue in Little Chute.,CSV
201609,22,1200,201609,26,1600,110572,660259,WISCONSIN,55,2016,September,Flood,C,111,SAUK,MKX,22-SEP-16 12:00:00,CST-6,26-SEP-16 16:00:00,0,0,0,0,3.00K,0.00K,Local Official,,,Heavy Rain,,,,,,,,,0,NW,LA VALLE,0,WNW,LA VALLE,43.5834,-90.1345,43.582,-90.1347,Repeated rounds of strong thunderstorms with heavy rainfall produced several inches of rain in the Baraboo River Basin and surrounding areas on September 21-22. Moderate flooding occurred along the Baraboo River from La Valle to Reedsburg to Rock Springs. A State of Emergency was declared for Sauk County on September 22nd.,"The Baraboo River peaked around 18.25 feet on September 23rd in La Valle. There was water is some basements in La Valle, especially on West Main Street.",CSV
201605,31,1443,201605,31,1445,104786,627504,WISCONSIN,55,2016,May,Thunderstorm Wind,C,17,CHIPPEWA,MPX,31-MAY-16 14:43:00,CST-6,31-MAY-16 14:45:00,0,0,0,0,0.00K,0.00K,Trained Spotter,56.00,EG,,,,,,,,,,1,NW,ALBERTVILLE,1,N,ALBERTVILLE,44.96,-91.61,44.968,-91.5996,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.",Numerous small trees were blown down around Albertville.,CSV
201605,31,1430,201605,31,1432,104786,627505,WISCONSIN,55,2016,May,Thunderstorm Wind,C,33,DUNN,MPX,31-MAY-16 14:30:00,CST-6,31-MAY-16 14:32:00,0,0,0,0,15.00K,0.00K,Public,56.00,EG,,,,,,,,,,2,NNW,ELK MOUND,2,NNW,ELK MOUND,44.9,-91.69,44.9,-91.69,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.","A 14 foot barn wall was blown off with roof damage to the adjacent house. There were also numerous trees, up to 2.5 feet in diameter, that were blown down in Elk Mound.",CSV
201605,31,1430,201605,31,1730,104786,637713,WISCONSIN,55,2016,May,Heavy Rain,C,17,CHIPPEWA,MPX,31-MAY-16 14:30:00,CST-6,31-MAY-16 17:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,2,NE,BLOOMER,2,NE,BLOOMER,45.12,-91.45,45.12,-91.45,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.",A 3.00 inch rainfall report was measured by the local emergency manager.,CSV
201605,31,1430,201605,31,1730,104786,637714,WISCONSIN,55,2016,May,Heavy Rain,C,33,DUNN,MPX,31-MAY-16 14:30:00,CST-6,31-MAY-16 17:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,0,W,ELK MOUND,0,W,ELK MOUND,44.87,-91.69,44.87,-91.69,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.",A 3.20 inch rainfall report was measured by the local emergency manager.,CSV
201609,19,1457,201609,19,1516,110504,660055,WISCONSIN,55,2016,September,Hail,C,25,DANE,MKX,19-SEP-16 14:57:00,CST-6,19-SEP-16 15:16:00,0,0,0,0,,,NWS Employee,1.25,,,,,,,,,,,0,N,CROSS PLAINS,0,N,MIDDLETON,43.12,-89.63,43.1,-89.5,A line of thunderstorms formed along a stalling cold front and moved across southern WI. A severe thunderstorm within the line produced widespread hail damage on the southwest side of Madison and in Middleton. Thousands of insurance claims are anticipated due to hail damage to vehicles and properties.,A swath of hail damage to crops from Cross Plains to Middleton.,CSV
201609,21,452,201609,21,452,110505,660056,WISCONSIN,55,2016,September,Hail,C,79,MILWAUKEE,MKX,21-SEP-16 04:52:00,CST-6,21-SEP-16 04:52:00,0,0,0,0,,0.00K,Broadcast Media,1.00,,,,,,,,,,,1,SW,STATE FAIR PARK,1,SW,STATE FAIR PARK,43.01,-88.03,43.01,-88.03,A warm front brought rounds of thunderstorms to southern WI from the early morning into the evening. A small number of large hail reports were received.,,CSV
201609,21,1610,201609,21,1610,110505,660057,WISCONSIN,55,2016,September,Hail,C,25,DANE,MKX,21-SEP-16 16:10:00,CST-6,21-SEP-16 16:10:00,0,0,0,0,,,Social Media,1.00,,,,,,,,,,,1,W,DE FOREST,1,W,DE FOREST,43.25,-89.35,43.25,-89.35,A warm front brought rounds of thunderstorms to southern WI from the early morning into the evening. A small number of large hail reports were received.,,CSV
201609,21,433,201609,21,433,110505,660058,WISCONSIN,55,2016,September,Hail,C,131,WASHINGTON,MKX,21-SEP-16 04:33:00,CST-6,21-SEP-16 04:33:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,3,SSW,GERMANTOWN,3,SSW,GERMANTOWN,43.1928,-88.117,43.1928,-88.117,A warm front brought rounds of thunderstorms to southern WI from the early morning into the evening. A small number of large hail reports were received.,,CSV
201609,21,345,201609,21,345,110505,660059,WISCONSIN,55,2016,September,Hail,C,45,GREEN,MKX,21-SEP-16 03:45:00,CST-6,21-SEP-16 03:45:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,0,N,NEW GLARUS,0,N,NEW GLARUS,42.82,-89.63,42.82,-89.63,A warm front brought rounds of thunderstorms to southern WI from the early morning into the evening. A small number of large hail reports were received.,,CSV
201609,25,1355,201609,25,1355,110506,660060,WISCONSIN,55,2016,September,Thunderstorm Wind,C,55,JEFFERSON,MKX,25-SEP-16 13:55:00,CST-6,25-SEP-16 13:55:00,0,0,0,0,2.00K,,Law Enforcement,50.00,EG,,,,,,,,,,3,ESE,LAKE KOSHKONONG,3,ESE,LAKE KOSHKONONG,42.87,-88.87,42.87,-88.87,A broken line of thunderstorms formed along a cold front and moved east across southern WI. A few trees and branches were brought down by downburst winds.,Multiple trees down with some covering a road near Lake Koshkonong.,CSV
201609,25,1344,201609,25,1354,110506,660061,WISCONSIN,55,2016,September,Thunderstorm Wind,C,105,ROCK,MKX,25-SEP-16 13:44:00,CST-6,25-SEP-16 13:54:00,0,0,0,0,1.00K,,Amateur Radio,50.00,EG,,,,,,,,,,3,ENE,CHARLIE BLUFF,3,ENE,CHARLIE BLUFF,42.8443,-88.9218,42.8443,-88.9218,A broken line of thunderstorms formed along a cold front and moved east across southern WI. A few trees and branches were brought down by downburst winds.,Large tree limbs down near the intersection of Highway 26 and County Line Road.,CSV
201605,23,1640,201605,23,1640,106430,638944,WISCONSIN,55,2016,May,Thunderstorm Wind,C,7,BAYFIELD,DLH,23-MAY-16 16:40:00,CST-6,23-MAY-16 16:40:00,0,0,0,0,,,Law Enforcement,52.00,EG,,,,,,,,,,1,SE,IRON RIVER,1,SE,IRON RIVER,46.56,-91.41,46.56,-91.41,"A thunderstorm over the Iron River, Wisconsin area during the late afternoon of May 23rd had strong wind gusts which knocked down some trees.",There were several trees down in Iron River. A few of the trees fell onto U. S. Highway 2.,CSV
201605,24,1544,201605,24,1544,106431,638945,WISCONSIN,55,2016,May,Thunderstorm Wind,C,51,IRON,DLH,24-MAY-16 15:44:00,CST-6,24-MAY-16 15:44:00,0,0,0,0,,,Law Enforcement,52.00,EG,,,,,,,,,,5,NW,MERCER,5,NW,MERCER,46.23,-90.14,46.23,-90.14,"A thunderstorm moved over parts of Iron County, Wisconsin during the late afternoon of May 24th and knocked down trees near the intersection of Highway 51 and Moose Lake Road.",A thunderstorm blew down trees near the intersection of Highway 51 and Moose Lake Road.,CSV
201605,25,1420,201605,25,1420,106433,638951,WISCONSIN,55,2016,May,Hail,C,129,WASHBURN,DLH,25-MAY-16 14:20:00,CST-6,25-MAY-16 14:20:00,0,0,0,0,,,Public,1.50,,,,,,,,,,,1,N,MINONG,1,N,MINONG,46.11,-91.82,46.11,-91.82,"A thunderstorm dropped large hail near Minong, Wisconsin.",,CSV
201605,31,1900,201605,31,1900,106537,639405,WISCONSIN,55,2016,May,Flood,C,113,SAWYER,DLH,31-MAY-16 19:00:00,CST-6,31-MAY-16 19:00:00,0,0,0,0,1.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,0,N,WINTER,1,NE,WINTER,45.8244,-91.0209,45.8304,-91.001,"Heavy rain from thunderstorms caused some flooding in the Winter, WI area.",A few roads were washed out due to heavy rain.,CSV
201609,7,1615,201609,7,1615,108294,648664,WISCONSIN,55,2016,September,Thunderstorm Wind,C,79,MILWAUKEE,MKX,07-SEP-16 16:15:00,CST-6,07-SEP-16 16:15:00,0,0,0,0,1.00K,0.00K,Social Media,52.00,EG,,,,,,,,,,1,NE,WEST ALLIS,1,NE,WEST ALLIS,43.0066,-87.9602,43.0066,-87.9602,"A shortwave trough and a persistent transport of very moist air into southern WI led to numerous thunderstorms and resultant wind damage, flash flooding, and river flooding. We Energies reported 11,500 customers without power with a majority of them in Milwaukee County. The Baraboo River flooded where over 6 inches of rain had fallen.",A video shows several large tree branches and a tree falling in strong thunderstorm winds.,CSV
201609,7,1612,201609,7,1612,108294,648665,WISCONSIN,55,2016,September,Thunderstorm Wind,C,79,MILWAUKEE,MKX,07-SEP-16 16:12:00,CST-6,07-SEP-16 16:12:00,0,0,0,0,3.00K,0.00K,Social Media,50.00,EG,,,,,,,,,,1,S,STATE FAIR PARK,1,S,STATE FAIR PARK,43.01,-88.01,43.01,-88.01,"A shortwave trough and a persistent transport of very moist air into southern WI led to numerous thunderstorms and resultant wind damage, flash flooding, and river flooding. We Energies reported 11,500 customers without power with a majority of them in Milwaukee County. The Baraboo River flooded where over 6 inches of rain had fallen.",A couple trees uprooted and other tree limbs down across West Allis.,CSV
201609,7,1603,201609,7,1607,108294,648666,WISCONSIN,55,2016,September,Thunderstorm Wind,C,133,WAUKESHA,MKX,07-SEP-16 16:03:00,CST-6,07-SEP-16 16:07:00,0,0,0,0,10.00K,,911 Call Center,55.00,EG,,,,,,,,,,1,WSW,TESS CORNERS,1,E,TESS CORNERS,42.9161,-88.1165,42.919,-88.0791,"A shortwave trough and a persistent transport of very moist air into southern WI led to numerous thunderstorms and resultant wind damage, flash flooding, and river flooding. We Energies reported 11,500 customers without power with a majority of them in Milwaukee County. The Baraboo River flooded where over 6 inches of rain had fallen.",Widespread tree branches and trees down. Power lines down.,CSV
201609,7,1620,201609,7,1640,108294,648667,WISCONSIN,55,2016,September,Thunderstorm Wind,C,127,WALWORTH,MKX,07-SEP-16 16:20:00,CST-6,07-SEP-16 16:40:00,0,0,0,0,7.00K,,911 Call Center,50.00,EG,,,,,,,,,,0,N,LA GRANGE,2,N,EAST TROY ARPT,42.8,-88.6,42.81,-88.4266,"A shortwave trough and a persistent transport of very moist air into southern WI led to numerous thunderstorms and resultant wind damage, flash flooding, and river flooding. We Energies reported 11,500 customers without power with a majority of them in Milwaukee County. The Baraboo River flooded where over 6 inches of rain had fallen.",Several tree branches and trees down.,CSV
201609,7,1645,201609,7,1900,108294,659404,WISCONSIN,55,2016,September,Flash Flood,C,79,MILWAUKEE,MKX,07-SEP-16 16:45:00,CST-6,07-SEP-16 19:00:00,0,0,0,0,10.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1,NW,WEST ALLIS,1,NE,WEST ALLIS,43.01,-87.98,43.0065,-87.9571,"A shortwave trough and a persistent transport of very moist air into southern WI led to numerous thunderstorms and resultant wind damage, flash flooding, and river flooding. We Energies reported 11,500 customers without power with a majority of them in Milwaukee County. The Baraboo River flooded where over 6 inches of rain had fallen.",Around 3 inches of rain in a little over an hour led to flash flooding of the KK River Parkway and the Root River Parkway. Some lane closures occurred due to the flooding. Water levels up to the bumpers on cars. The KinderCare Learning Center in West Allis was evacuated by the fire department due to the deep water over the road that leads to the center.,CSV
201605,31,1430,201605,31,1730,104786,637716,WISCONSIN,55,2016,May,Heavy Rain,C,107,RUSK,MPX,31-MAY-16 14:30:00,CST-6,31-MAY-16 17:30:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,1,N,LADYSMITH,1,N,LADYSMITH,45.48,-91.1,45.48,-91.1,"A line of thunderstorms developed during the afternoon along a cold front that extended from west central Wisconsin, southeast into north central Iowa. By 3 PM CST, strong storms developed southeast of Elk Mound and moved northeast across Dunn and Chippewa counties of west central Wisconsin. Several bands of torrential rainfall led to localized flash flooding, plus a few storms caused damage in Elk Mound and Albertville. One of the higher rainfall reports was 4.20 inches in the town of Ladysmith.",A 4.20 inch rainfall report was measured in Ladysmith.,CSV
